id,title,overview,genres,keywords,adult
1228246,Five Nights at Freddy's 2,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the real origin of Freddy's, and unleash a decades-hidden horror.","['Horror', 'Thriller']","['killer robot', 'pizzeria', 'sequel', 'serial killer', 'security guard']",False
843241,The Seven Deadly Sins: Cursed by Light,"With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history, the Seven Deadly Sins, the ""Holy War"", in which four races, including Humans, Goddesses, Fairies and Giants fought against the Demons, is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life, the Demon King was defeated and the world regained peace. After that, each of the Sins take their own path.","['Animation', 'Fantasy']","['magic', 'sequel', 'anime']",False
458220,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",['Drama'],"['small town', 'homophobia', 'young boy', 'ex-con', 'house trailer']",False
613868,Cousins,"Lucas is a young man who lives with his religious aunt Lourdes in a quiet country town. He helps his aunt by holding religious meetings with the ladies of the area, in the living room, playing biblical songs on the keyboard. This quiet life will end as soon as the charitable aunt communicates the arrival of another nephew, Mario, just out of jail. The clash of reality between the cousins ends up causing unusual situations, and an unexpected attraction among the boys.","['Comedy', 'Romance', 'Drama']","['coming out', 'small town', 'cousin', 'coming of age', 'catholic']",False
417261,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind.","['Romance', 'Drama']","['country music', 'new orleans, louisiana', 'guitar player', 'second chance', 'hometown']",False
1531376,Full Meals,"Full Meals movie touches upon Love, Life, and Passion. In the Film, protagonist is a struggling Wedding Photographer who tries to attain his passion and prove himself. In this process he gets entangled in his personal and love life","['Romance', 'Comedy']","['wedding photographer', 'kannada cinema']",False
1195506,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.","['Action', 'Comedy', 'Thriller']","['pain', 'superhero', 'dark comedy', 'bank robbery', 'held hostage']",False
15859,A Moment to Remember,A young couple's love is tested when Sun-jin is diagnosed with a rare form of Alzheimer's disease.,"['Drama', 'Romance']","[""alzheimer's disease"", 'love tested']",False
466420,Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.","['Crime', 'History', 'Drama']","['husband wife relationship', 'based on novel or book', 'war veteran', 'fbi', 'greed']",False
466420,Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.","['Crime', 'History', 'Drama']","['husband wife relationship', 'based on novel or book', 'war veteran', 'fbi', 'greed']",False
81401,The Turin Horse,A monumental windstorm and an abused horse's refusal to work or eat signal the beginning of the end for a poor farmer and his daughter.,['Drama'],"['horse', 'turin italy', 'remodernist', 'mortality', 'contemplative cinema']",False
81401,The Turin Horse,A monumental windstorm and an abused horse's refusal to work or eat signal the beginning of the end for a poor farmer and his daughter.,['Drama'],"['horse', 'turin italy', 'remodernist', 'mortality', 'contemplative cinema']",False
1195518,The Unholy Trinity,"Set against the turbulent backdrop of 1870s Montana, in the moments before the execution of Isaac Broadway, he gives his estranged son, Henry, an impossible task: murder the man who framed him for a crime he didn’t commit. Intent on fulfilling his promise, Henry travels to the remote town of Trinity, where an unexpected turn of events traps him in town and leaves him caught between Gabriel Dove, the town’s upstanding new sheriff, and a mysterious figure named St. Christopher.","['Western', 'Adventure', 'Crime']","['montana', 'false accusations', '19th century', 'imminent execution', '1870s']",False
1302017,Uhaw,A wife learns that her husband who's in coma had an affair. She confronts the other woman but instead finds solace in her. She then realizes she's falling for her husband's mistress.,['Drama'],"['threesome', 'lgbt', 'lesbian', ""girls' love (gl)"", 'sexy']",False
1302017,Uhaw,A wife learns that her husband who's in coma had an affair. She confronts the other woman but instead finds solace in her. She then realizes she's falling for her husband's mistress.,['Drama'],"['threesome', 'lgbt', 'lesbian', ""girls' love (gl)"", 'sexy']",False
1367555,Mother Bhumi,"In a community of farmers living on the Malaysia-Thailand border, Hong Im recently lost her husband under mysterious circumstances. Hong Im uses black magic to address villagers’ everyday issues until she encounters a ghost that reveals a secret about her husband’s death.","['Drama', 'History']","['farm', 'ritual', 'border', 'black magic']",False
359940,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","['Crime', 'Drama']","['small town', 'suicide', 'police brutality', 'rape', 'missouri']",False
523781,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.","['Drama', 'Romance']","['high school', 'schizophrenia', 'narration', 'cooking', 'melancholy']",False
523781,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.","['Drama', 'Romance']","['high school', 'schizophrenia', 'narration', 'cooking', 'melancholy']",False
523781,Words on Bathroom Walls,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.","['Drama', 'Romance']","['high school', 'schizophrenia', 'narration', 'cooking', 'melancholy']",False
286217,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.","['Drama', 'Adventure', 'Science Fiction']","['spacecraft', 'planet mars', 'based on novel or book', 'nasa', 'isolation']",False
48650,Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.","['Drama', 'Romance']","['hotel', 'hotel room', 'rome, italy', 'female friendship', 'one-night stand']",False
48650,Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.","['Drama', 'Romance']","['hotel', 'hotel room', 'rome, italy', 'female friendship', 'one-night stand']",False
1138194,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.","['Horror', 'Thriller']","['faith', 'control', 'sociopath', 'religion', 'cat and mouse']",False
